"season","yr","weekday","holiday","temp","windspeed","weathersit","hr","hum","cnt"
3,1,6,0,0.58,0.1045,1,2,0.78,93
3,1,6,0,0.6,0.2537,1,3,0.73,37
3,1,6,0,0.6,0.3582,2,4,0.69,6
3,1,6,0,0.58,0.5224,1,5,0.6,16
3,1,6,0,0.54,0.4179,1,6,0.49,33
3,1,6,0,0.54,0.2836,1,7,0.52,73
3,1,6,0,0.56,0.4179,1,8,0.49,212
3,1,6,0,0.6,0.4179,1,9,0.43,342
3,1,6,0,0.62,0.3881,1,10,0.41,442
3,1,6,0,0.64,0.3881,1,11,0.38,627
3,1,6,0,0.66,0.3582,1,12,0.36,706
3,1,6,0,0.68,0.194,1,13,0.36,704
3,1,6,0,0.68,0.3284,1,14,0.34,715
3,1,6,0,0.68,0.2836,2,15,0.34,654
3,1,6,0,0.66,0.2239,2,16,0.36,783
3,1,6,0,0.66,0.2537,2,17,0.36,729
3,1,6,0,0.64,0.2836,2,18,0.36,614
3,1,6,0,0.62,0.1642,1,19,0.41,478
3,1,6,0,0.6,0.0896,1,20,0.43,330
3,1,6,0,0.56,0.1045,1,21,0.52,296
3,1,6,0,0.56,0,1,22,0.52,279
3,1,6,0,0.54,0,1,23,0.6,229
3,1,0,0,0.54,0,1,0,0.64,151
3,1,0,0,0.54,0,1,1,0.64,117
3,1,0,0,0.52,0,1,2,0.63,89
3,1,0,0,0.5,0,1,3,0.68,48
3,1,0,0,0.5,0,1,4,0.72,8
3,1,0,0,0.5,0,1,5,0.72,13
3,1,0,0,0.5,0,1,6,0.72,35
3,1,0,0,0.5,0.1045,1,7,0.77,71
3,1,0,0,0.54,0.1642,1,8,0.64,128
3,1,0,0,0.58,0.1343,1,9,0.6,296
3,1,0,0,0.62,0.1045,1,10,0.5,490
3,1,0,0,0.64,0.1642,1,11,0.47,559
3,1,0,0,0.66,0.1642,1,12,0.44,656
3,1,0,0,0.64,0.1642,1,13,0.41,694
3,1,0,0,0.66,0.1343,1,14,0.39,635
3,1,0,0,0.64,0.1642,1,15,0.41,557
3,1,0,0,0.64,0.1642,1,16,0.44,596
3,1,0,0,0.66,0,1,17,0.41,570
3,1,0,0,0.62,0.1642,1,18,0.5,481
3,1,0,0,0.62,0.1343,1,19,0.5,403
3,1,0,0,0.6,0.1045,1,20,0.53,324
3,1,0,0,0.6,0.1045,1,21,0.56,191
3,1,0,0,0.56,0.0896,1,22,0.68,127
3,1,0,0,0.54,0.1045,1,23,0.68,94
3,1,1,0,0.54,0.1642,1,0,0.68,45
3,1,1,0,0.52,0.0896,1,1,0.72,21
3,1,1,0,0.52,0,1,2,0.72,13
3,1,1,0,0.5,0.0896,1,3,0.77,7
3,1,1,0,0.5,0,1,4,0.77,11
3,1,1,0,0.48,0.0896,1,5,0.82,45
3,1,1,0,0.48,0,1,6,0.82,164
3,1,1,0,0.52,0,1,7,0.77,492
3,1,1,0,0.54,0.0896,1,8,0.77,683
3,1,1,0,0.58,0.1343,1,9,0.68,299
3,1,1,0,0.62,0.194,2,10,0.65,202
3,1,1,0,0.62,0.2239,2,11,0.69,252
3,1,1,0,0.62,0.194,2,12,0.69,295
3,1,1,0,0.64,0.2537,1,13,0.65,343
3,1,1,0,0.64,0.2537,2,14,0.65,332
3,1,1,0,0.64,0.2537,2,15,0.65,338
3,1,1,0,0.64,0.2537,2,16,0.69,453
3,1,1,0,0.64,0.2239,2,17,0.65,842
3,1,1,0,0.62,0.1642,2,18,0.73,774
3,1,1,0,0.62,0.1045,2,19,0.73,486
3,1,1,0,0.62,0.1343,2,20,0.73,340
3,1,1,0,0.62,0.2239,3,21,0.83,233
3,1,1,0,0.62,0.2537,3,22,0.83,129
3,1,1,0,0.6,0.2537,3,23,0.94,70
3,1,2,0,0.6,0.2537,3,0,0.94,13
3,1,2,0,0.6,0.194,3,1,0.94,5
3,1,2,0,0.6,0.194,3,2,0.94,4
3,1,2,0,0.62,0.2836,2,3,0.94,6
3,1,2,0,0.62,0.3582,2,4,0.94,7
3,1,2,0,0.64,0.3284,2,5,0.89,48
3,1,2,0,0.64,0.3284,2,6,0.89,167
3,1,2,0,0.64,0.4478,2,7,0.89,356
3,1,2,0,0.66,0.5522,2,8,0.83,672
3,1,2,0,0.66,0.5821,2,9,0.83,293
3,1,2,0,0.68,0.6418,3,10,0.79,160
3,1,2,0,0.68,0.6418,2,11,0.79,151
3,1,2,0,0.68,0.4478,3,12,0.83,88
3,1,2,0,0.7,0.5821,2,13,0.74,114
3,1,2,0,0.6,0.4627,3,14,0.94,143
3,1,2,0,0.6,0.2537,3,15,0.88,36
3,1,2,0,0.6,0.2985,3,16,0.88,141
3,1,2,0,0.6,0.194,3,17,0.88,338
3,1,2,0,0.6,0.1642,2,18,0.88,281
3,1,2,0,0.6,0.2985,2,19,0.88,324
3,1,2,0,0.6,0.194,2,20,0.88,290
3,1,2,0,0.6,0.194,2,21,0.88,207
3,1,2,0,0.58,0.4627,3,22,0.83,151
3,1,2,0,0.56,0.2239,2,23,0.83,78
3,1,3,0,0.56,0.2836,2,0,0.68,26
3,1,3,0,0.54,0.2537,2,1,0.68,12
3,1,3,0,0.54,0.3284,2,2,0.64,3
3,1,3,0,0.52,0.2537,2,3,0.63,5
3,1,3,0,0.52,0.3582,2,4,0.68,10
3,1,3,0,0.52,0.2836,2,5,0.68,56
3,1,3,0,0.52,0.2537,1,6,0.63,172
3,1,3,0,0.52,0.2239,1,7,0.63,545
3,1,3,0,0.52,0.2239,1,8,0.59,797
3,1,3,0,0.54,0.2537,1,9,0.6,362
3,1,3,0,0.56,0.194,1,10,0.52,192
3,1,3,0,0.6,0.2537,1,11,0.43,247
3,1,3,0,0.6,0.2537,1,12,0.43,313
3,1,3,0,0.6,0.2537,1,13,0.4,289
3,1,3,0,0.62,0.2537,1,14,0.38,286
3,1,3,0,0.62,0,1,15,0.35,311
3,1,3,0,0.62,0,1,16,0.35,466
3,1,3,0,0.6,0.2239,1,17,0.38,886
3,1,3,0,0.58,0.2836,1,18,0.4,892
3,1,3,0,0.56,0.2239,1,19,0.43,611
3,1,3,0,0.52,0.1642,1,20,0.48,409
3,1,3,0,0.5,0.1642,1,21,0.59,349
3,1,3,0,0.5,0.0896,1,22,0.63,229
3,1,3,0,0.48,0.0896,1,23,0.67,123
3,1,4,0,0.5,0,1,0,0.63,58
3,1,4,0,0.46,0.1045,1,1,0.72,18
3,1,4,0,0.46,0.0896,1,2,0.72,11
3,1,4,0,0.44,0,1,3,0.77,6
3,1,4,0,0.44,0.1045,1,4,0.77,6
3,1,4,0,0.44,0.1045,1,5,0.77,56
3,1,4,0,0.44,0,1,6,0.77,170
3,1,4,0,0.46,0.1045,1,7,0.82,534
3,1,4,0,0.5,0.0896,1,8,0.68,790
3,1,4,0,0.56,0.0896,1,9,0.6,355
3,1,4,0,0.58,0.0896,1,10,0.53,190
3,1,4,0,0.62,0,1,11,0.43,243
3,1,4,0,0.62,0.1343,1,12,0.43,290
3,1,4,0,0.64,0.1343,1,13,0.44,336
3,1,4,0,0.64,0.194,1,14,0.47,298
3,1,4,0,0.66,0.194,1,15,0.47,291
3,1,4,0,0.64,0.1642,1,16,0.47,457
3,1,4,0,0.64,0.2239,1,17,0.5,976
3,1,4,0,0.6,0.2537,1,18,0.56,900
3,1,4,0,0.58,0.2239,1,19,0.6,603
3,1,4,0,0.56,0.1343,1,20,0.64,417
3,1,4,0,0.56,0.194,1,21,0.64,274
3,1,4,0,0.54,0.1045,1,22,0.73,287
3,1,4,0,0.54,0.1045,1,23,0.68,154
3,1,5,0,0.54,0,1,0,0.68,66
3,1,5,0,0.52,0,1,1,0.72,49
3,1,5,0,0.52,0,1,2,0.72,14
3,1,5,0,0.5,0.0896,1,3,0.77,12
3,1,5,0,0.5,0,1,4,0.77,10
3,1,5,0,0.5,0,1,5,0.82,49
3,1,5,0,0.5,0.0896,1,6,0.77,165
3,1,5,0,0.52,0,1,7,0.77,503
3,1,5,0,0.54,0.1343,1,8,0.73,757
3,1,5,0,0.58,0.1343,1,9,0.68,383
3,1,5,0,0.62,0.2239,1,10,0.61,225
3,1,5,0,0.66,0.2239,1,11,0.57,321
3,1,5,0,0.68,0.1642,1,12,0.57,389
3,1,5,0,0.7,0.1642,1,13,0.54,421
3,1,5,0,0.7,0.2985,1,14,0.54,412
3,1,5,0,0.7,0.2239,1,15,0.54,423
3,1,5,0,0.7,0.194,1,16,0.54,567
3,1,5,0,0.68,0.2836,1,17,0.57,846
3,1,5,0,0.66,0.2537,1,18,0.61,805
3,1,5,0,0.64,0.2537,1,19,0.65,588
3,1,5,0,0.62,0.194,1,20,0.69,369
3,1,5,0,0.6,0.2537,1,21,0.73,312
3,1,5,0,0.6,0.194,1,22,0.73,295
3,1,5,0,0.6,0.3284,1,23,0.73,186
3,1,6,0,0.6,0.2836,1,0,0.73,172
3,1,6,0,0.58,0.2985,1,1,0.83,124
3,1,6,0,0.56,0.2537,1,2,0.88,83
3,1,6,0,0.56,0.2836,1,3,0.83,45
3,1,6,0,0.56,0.2836,1,4,0.83,15
3,1,6,0,0.56,0.3284,1,5,0.83,17
3,1,6,0,0.56,0.2985,1,6,0.83,41
3,1,6,0,0.58,0.2537,1,7,0.78,77
3,1,6,0,0.6,0.2985,1,8,0.73,218
3,1,6,0,0.64,0.2537,1,9,0.69,377
3,1,6,0,0.66,0.3284,1,10,0.65,474
3,1,6,0,0.7,0.2836,1,11,0.58,626
3,1,6,0,0.72,0.2985,1,12,0.54,688
3,1,6,0,0.74,0.3582,1,13,0.51,707
3,1,6,0,0.76,0.2836,1,14,0.48,654
3,1,6,0,0.74,0.3881,1,15,0.48,750
3,1,6,0,0.74,0.3284,1,16,0.51,680
3,1,6,0,0.74,0.3284,1,17,0.51,646
3,1,6,0,0.72,0.2836,1,18,0.54,598
3,1,6,0,0.7,0.194,1,19,0.58,407
3,1,6,0,0.7,0.2537,1,20,0.54,325
3,1,6,0,0.64,0.2537,1,21,0.57,261
3,1,6,0,0.62,0.194,1,22,0.57,239
3,1,6,0,0.62,0.194,1,23,0.5,171
4,1,0,0,0.62,0.2537,1,0,0.38,180
4,1,0,0,0.54,0.3582,1,1,0.52,142
4,1,0,0,0.52,0.2537,1,2,0.48,95
4,1,0,0,0.48,0.2985,1,3,0.55,54
4,1,0,0,0.46,0.2239,1,4,0.55,10
4,1,0,0,0.46,0.2537,1,5,0.59,6
4,1,0,0,0.44,0.2537,1,6,0.62,16
4,1,0,0,0.46,0.2239,1,7,0.59,57
4,1,0,0,0.48,0.3582,1,8,0.55,175
4,1,0,0,0.5,0.3284,1,9,0.51,276
4,1,0,0,0.54,0.2537,1,10,0.45,489
4,1,0,0,0.56,0.2537,1,11,0.46,570
4,1,0,0,0.56,0.1045,1,12,0.43,776
4,1,0,0,0.6,0.1642,1,13,0.38,702
4,1,0,0,0.6,0.194,1,14,0.38,666
4,1,0,0,0.6,0.2239,1,15,0.33,640
4,1,0,0,0.6,0.3284,1,16,0.33,691
4,1,0,0,0.56,0.2985,1,17,0.35,723
4,1,0,0,0.54,0.194,1,18,0.37,540
4,1,0,0,0.52,0.1642,1,19,0.42,413
4,1,0,0,0.52,0.1642,1,20,0.42,252
4,1,0,0,0.52,0.1045,2,21,0.48,196
4,1,0,0,0.52,0,1,22,0.48,138
4,1,0,0,0.5,0.1045,2,23,0.59,100
4,1,1,0,0.46,0.194,1,0,0.63,64
4,1,1,0,0.46,0.1343,1,1,0.67,18
4,1,1,0,0.46,0.1343,2,2,0.63,8
4,1,1,0,0.46,0.1642,1,3,0.63,5
4,1,1,0,0.44,0.1045,1,4,0.67,8
4,1,1,0,0.46,0,1,5,0.63,37
4,1,1,0,0.46,0,1,6,0.59,168
4,1,1,0,0.46,0.1343,1,7,0.67,530
4,1,1,0,0.5,0.194,1,8,0.55,750
4,1,1,0,0.52,0.194,1,9,0.52,328
4,1,1,0,0.54,0.2239,1,10,0.49,198
4,1,1,0,0.56,0.194,1,11,0.37,238
4,1,1,0,0.56,0.2985,1,12,0.35,342
4,1,1,0,0.6,0.2985,1,13,0.31,328
4,1,1,0,0.6,0,1,14,0.28,303
4,1,1,0,0.6,0,1,15,0.31,300
4,1,1,0,0.58,0.2537,1,16,0.3,516
4,1,1,0,0.58,0,1,17,0.3,898
4,1,1,0,0.54,0.1642,1,18,0.37,853
4,1,1,0,0.52,0.1343,1,19,0.39,590
4,1,1,0,0.52,0.1045,1,20,0.52,432
4,1,1,0,0.5,0.1343,1,21,0.51,256
4,1,1,0,0.5,0.2239,1,22,0.51,172
4,1,1,0,0.46,0.1343,1,23,0.63,94
4,1,2,0,0.46,0.1642,1,0,0.67,64
4,1,2,0,0.44,0.1343,1,1,0.72,13
4,1,2,0,0.42,0.1343,1,2,0.77,14
4,1,2,0,0.42,0.0896,1,3,0.71,5
4,1,2,0,0.42,0.1343,1,4,0.71,9
4,1,2,0,0.42,0.0896,1,5,0.77,47
4,1,2,0,0.44,0.2239,1,6,0.77,194
4,1,2,0,0.44,0.194,1,7,0.77,556
4,1,2,0,0.48,0.194,1,8,0.67,805
4,1,2,0,0.54,0.2537,1,9,0.56,409
4,1,2,0,0.56,0.2985,1,10,0.52,170
4,1,2,0,0.6,0.2985,1,11,0.46,218
4,1,2,0,0.62,0.2836,1,12,0.43,302
4,1,2,0,0.64,0.2537,1,13,0.47,305
4,1,2,0,0.66,0.3284,1,14,0.39,293
4,1,2,0,0.66,0.3284,1,15,0.36,303
4,1,2,0,0.66,0.2985,1,16,0.39,495
4,1,2,0,0.66,0.2836,1,17,0.39,967
4,1,2,0,0.64,0.2239,1,18,0.41,822
4,1,2,0,0.62,0.2537,1,19,0.5,539
4,1,2,0,0.6,0.2985,1,20,0.56,425
4,1,2,0,0.6,0.2985,1,21,0.56,297
4,1,2,0,0.6,0.2836,1,22,0.56,188
4,1,2,0,0.6,0.3284,1,23,0.56,98
4,1,3,0,0.58,0.2985,1,0,0.64,40
4,1,3,0,0.58,0.3284,1,1,0.64,29
4,1,3,0,0.58,0.2836,2,2,0.64,17
4,1,3,0,0.58,0.2836,2,3,0.64,10
4,1,3,0,0.56,0.2537,1,4,0.73,14
4,1,3,0,0.56,0.2239,1,5,0.73,36
4,1,3,0,0.54,0.194,1,6,0.73,182
4,1,3,0,0.54,0.1343,1,7,0.77,532
4,1,3,0,0.56,0.2985,1,8,0.73,838
4,1,3,0,0.6,0.194,1,9,0.64,334
4,1,3,0,0.6,0.2836,1,10,0.73,185
4,1,3,0,0.64,0.2537,1,11,0.61,227
4,1,3,0,0.68,0.2239,1,12,0.61,316
4,1,3,0,0.7,0.2239,1,13,0.58,340
4,1,3,0,0.74,0.2836,1,14,0.48,277
4,1,3,0,0.74,0.2985,1,15,0.48,300
4,1,3,0,0.74,0.2836,1,16,0.45,468
4,1,3,0,0.74,0.2985,1,17,0.48,953
4,1,3,0,0.74,0.2239,1,18,0.48,884
4,1,3,0,0.7,0.1642,1,19,0.54,627
4,1,3,0,0.66,0.194,1,20,0.69,434
4,1,3,0,0.66,0.194,1,21,0.65,360
4,1,3,0,0.62,0.194,3,22,0.69,215
4,1,3,0,0.6,0.2537,2,23,0.78,115
4,1,4,0,0.6,0.0896,1,0,0.78,65
4,1,4,0,0.6,0.0896,1,1,0.78,21
4,1,4,0,0.6,0.0896,1,2,0.78,16
4,1,4,0,0.6,0,1,3,0.78,7
4,1,4,0,0.56,0.1343,1,4,0.94,8
4,1,4,0,0.58,0,1,5,0.83,66
4,1,4,0,0.56,0.0896,1,6,0.88,169
4,1,4,0,0.6,0,1,7,0.78,558
4,1,4,0,0.62,0.0896,1,8,0.71,794
4,1,4,0,0.66,0,1,9,0.65,335
4,1,4,0,0.7,0.2836,2,10,0.51,208
4,1,4,0,0.72,0.1642,2,11,0.51,294
4,1,4,0,0.74,0.1343,2,12,0.48,335
4,1,4,0,0.74,0,2,13,0.48,326
4,1,4,0,0.76,0.0896,2,14,0.45,258
4,1,4,0,0.76,0,2,15,0.45,296
4,1,4,0,0.72,0.3284,2,16,0.58,472
4,1,4,0,0.66,0.2985,2,17,0.69,905
4,1,4,0,0.66,0.2239,2,18,0.69,899
4,1,4,0,0.66,0.1343,1,19,0.65,559
4,1,4,0,0.64,0.2239,2,20,0.69,457
4,1,4,0,0.62,0.2985,3,21,0.83,253
4,1,4,0,0.62,0.2985,3,22,0.83,47
4,1,4,0,0.62,0.1642,3,23,0.83,45
4,1,5,0,0.6,0.1642,3,0,0.88,17
4,1,5,0,0.6,0,3,1,0.88,13
4,1,5,0,0.6,0.2985,3,2,0.88,10
4,1,5,0,0.6,0.1343,2,3,0.83,7
4,1,5,0,0.56,0.1045,3,4,0.88,12
4,1,5,0,0.56,0,1,5,0.88,38
4,1,5,0,0.56,0.0896,2,6,0.94,138
4,1,5,0,0.56,0,2,7,0.94,394
4,1,5,0,0.6,0.0896,1,8,0.83,705
4,1,5,0,0.62,0.1045,2,9,0.83,426
4,1,5,0,0.64,0.1343,2,10,0.78,245
4,1,5,0,0.66,0,2,11,0.69,361
4,1,5,0,0.7,0.2537,2,12,0.54,380
4,1,5,0,0.7,0.2537,2,13,0.51,410
4,1,5,0,0.7,0.2537,2,14,0.54,399
4,1,5,0,0.68,0.2836,2,15,0.54,392
4,1,5,0,0.66,0.2239,2,16,0.5,502
4,1,5,0,0.66,0.2985,2,17,0.54,808
4,1,5,0,0.64,0.2239,2,18,0.5,667
4,1,5,0,0.62,0.2537,3,19,0.5,508
4,1,5,0,0.6,0.1642,3,20,0.53,336
4,1,5,0,0.6,0.194,3,21,0.53,237
4,1,5,0,0.58,0.2239,2,22,0.53,220
4,1,5,0,0.56,0.194,2,23,0.56,190
4,1,6,0,0.54,0.2239,1,0,0.6,149
4,1,6,0,0.54,0.2239,1,1,0.6,101
4,1,6,0,0.54,0.2239,2,2,0.56,92
4,1,6,0,0.52,0.194,2,3,0.59,29
4,1,6,0,0.52,0.2537,1,4,0.59,14
4,1,6,0,0.5,0.194,1,5,0.63,15
4,1,6,0,0.5,0.2537,1,6,0.63,37
4,1,6,0,0.48,0.2836,1,7,0.67,73
4,1,6,0,0.5,0.2836,1,8,0.68,211
4,1,6,0,0.5,0.194,1,9,0.63,332
4,1,6,0,0.54,0.2537,1,10,0.56,472
4,1,6,0,0.56,0.2836,1,11,0.52,663
4,1,6,0,0.62,0.2985,1,12,0.41,682
4,1,6,0,0.62,0.2985,1,13,0.41,686
4,1,6,0,0.6,0.2537,1,14,0.4,750
4,1,6,0,0.6,0.2537,1,15,0.43,727
4,1,6,0,0.62,0.2537,1,16,0.41,722
4,1,6,0,0.6,0.3582,1,17,0.38,712
4,1,6,0,0.56,0.194,1,18,0.46,594
4,1,6,0,0.52,0.1642,1,19,0.55,470
4,1,6,0,0.52,0.194,1,20,0.55,315
4,1,6,0,0.52,0.1343,1,21,0.55,292
4,1,6,0,0.5,0.1045,1,22,0.63,221
4,1,6,0,0.5,0.0896,1,23,0.59,196
4,1,0,0,0.5,0,1,0,0.59,147
4,1,0,0,0.5,0,1,1,0.59,116
4,1,0,0,0.48,0,1,2,0.63,92
4,1,0,0,0.46,0.0896,1,3,0.67,58
4,1,0,0,0.46,0.0896,1,4,0.67,7
4,1,0,0,0.44,0,1,5,0.72,10
4,1,0,0,0.44,0.0896,1,6,0.72,22
4,1,0,0,0.44,0,1,7,0.77,57
4,1,0,0,0.48,0.1045,1,8,0.67,144
4,1,0,0,0.52,0.1045,1,9,0.63,285
4,1,0,0,0.58,0.1642,1,10,0.46,479
4,1,0,0,0.6,0.2239,1,11,0.43,591
4,1,0,0,0.62,0.2985,1,12,0.41,680
4,1,0,0,0.62,0.2537,1,13,0.41,594
4,1,0,0,0.62,0.2537,1,14,0.41,612
4,1,0,0,0.64,0.2537,1,15,0.36,649
4,1,0,0,0.64,0.2239,1,16,0.36,648
4,1,0,0,0.62,0.2836,1,17,0.35,575
4,1,0,0,0.52,0.4478,1,18,0.59,401
4,1,0,0,0.5,0.1343,3,19,0.72,257
4,1,0,0,0.5,0.1343,3,20,0.72,194
4,1,0,0,0.5,0,1,21,0.68,123
4,1,0,0,0.48,0,1,22,0.72,91
4,1,0,0,0.48,0.0896,1,23,0.72,57
4,1,1,0,0.46,0.1045,1,0,0.72,45
4,1,1,0,0.44,0.0896,1,1,0.77,18
4,1,1,0,0.46,0,1,2,0.72,12
4,1,1,0,0.44,0,1,3,0.77,7
4,1,1,0,0.42,0.1045,1,4,0.82,10
4,1,1,0,0.44,0,1,5,0.77,36
4,1,1,0,0.44,0.1045,1,6,0.77,155
4,1,1,0,0.44,0.1642,1,7,0.77,483
4,1,1,0,0.46,0.1045,2,8,0.77,784
4,1,1,0,0.52,0,2,9,0.63,340
4,1,1,0,0.54,0,1,10,0.56,179
4,1,1,0,0.58,0,1,11,0.46,272
4,1,1,0,0.6,0.1642,2,12,0.43,323
4,1,1,0,0.6,0.1642,2,13,0.43,305
4,1,1,0,0.6,0.1045,2,14,0.43,244
4,1,1,0,0.62,0.1343,2,15,0.43,329
4,1,1,0,0.62,0.2537,2,16,0.46,459
4,1,1,0,0.56,0.2537,3,17,0.6,856
4,1,1,0,0.56,0.1045,3,18,0.64,613
4,1,1,0,0.54,0.1045,2,19,0.68,516
4,1,1,0,0.54,0,3,20,0.68,262
4,1,1,0,0.54,0.1343,2,21,0.73,218
4,1,1,0,0.54,0.0896,3,22,0.77,207
4,1,1,0,0.54,0,3,23,0.77,105
4,1,2,0,0.56,0,2,0,0.73,31
4,1,2,0,0.54,0.1045,2,1,0.77,11
4,1,2,0,0.54,0.1045,2,2,0.77,2
4,1,2,0,0.54,0.194,2,3,0.88,5
4,1,2,0,0.56,0.0896,2,4,0.83,10
4,1,2,0,0.56,0.1343,2,5,0.83,43
4,1,2,0,0.58,0.1045,3,6,0.83,179
4,1,2,0,0.58,0.1045,3,7,0.83,260
4,1,2,0,0.6,0,3,8,0.88,134
4,1,2,0,0.58,0.1343,3,9,0.88,86
4,1,2,0,0.58,0.1343,3,10,0.88,45
4,1,2,0,0.58,0.1343,3,11,0.94,99
4,1,2,0,0.6,0.194,2,12,0.88,104
4,1,2,0,0.6,0.1343,2,13,0.88,154
4,1,2,0,0.6,0.1343,3,14,0.88,163
4,1,2,0,0.62,0.1343,3,15,0.83,209
4,1,2,0,0.62,0.1343,3,16,0.88,374
4,1,2,0,0.62,0.1045,3,17,0.88,715
4,1,2,0,0.62,0.0896,3,18,0.94,687
4,1,2,0,0.62,0,3,19,0.94,395
4,1,2,0,0.62,0.1343,3,20,0.94,306
4,1,2,0,0.62,0.1045,3,21,0.94,289
4,1,2,0,0.62,0.1045,2,22,0.94,240
4,1,2,0,0.62,0,2,23,0.94,98
4,1,3,0,0.62,0,3,0,0.94,52
4,1,3,0,0.62,0,2,1,0.94,19
4,1,3,0,0.62,0,2,2,0.94,9
4,1,3,0,0.6,0,2,3,0.94,7
4,1,3,0,0.6,0,2,4,1,11
4,1,3,0,0.62,0.1045,2,5,0.94,34
4,1,3,0,0.6,0.1343,2,6,0.94,177
4,1,3,0,0.6,0.194,2,7,0.94,515
4,1,3,0,0.62,0.1045,2,8,0.88,809
4,1,3,0,0.62,0.194,2,9,0.83,362
4,1,3,0,0.66,0.1642,1,10,0.78,175
4,1,3,0,0.66,0.1642,1,11,0.78,230
4,1,3,0,0.7,0.1045,2,12,0.7,358
4,1,3,0,0.7,0.1045,2,13,0.74,279
4,1,3,0,0.72,0.1642,2,14,0.7,251
4,1,3,0,0.72,0.1642,2,15,0.62,319
4,1,3,0,0.72,0,2,16,0.58,478
4,1,3,0,0.7,0,1,17,0.65,917
4,1,3,0,0.7,0,1,18,0.65,810
4,1,3,0,0.7,0,1,19,0.65,593
4,1,3,0,0.7,0,1,20,0.65,497
4,1,3,0,0.66,0,2,21,0.74,209
4,1,3,0,0.66,0,1,22,0.74,241
4,1,3,0,0.66,0,2,23,0.78,220
4,1,4,0,0.64,0,3,0,0.89,76
4,1,4,0,0.62,0,2,1,0.94,25
4,1,4,0,0.64,0,1,2,0.89,13
4,1,4,0,0.62,0,2,3,0.88,11
4,1,4,0,0.64,0,2,4,0.89,10
4,1,4,0,0.64,0.1045,3,5,0.89,39
4,1,4,0,0.62,0.0896,3,6,0.94,133
4,1,4,0,0.64,0.0896,2,7,0.89,391
4,1,4,0,0.64,0,1,8,0.89,738
4,1,4,0,0.64,0.194,2,9,0.89,359
4,1,4,0,0.66,0.1343,2,10,0.83,177
4,1,4,0,0.7,0.1045,2,11,0.7,214
4,1,4,0,0.72,0.194,2,12,0.54,288
4,1,4,0,0.72,0.3284,2,13,0.58,294
4,1,4,0,0.7,0.2537,1,14,0.61,267
4,1,4,0,0.72,0.2836,1,15,0.54,325
4,1,4,0,0.7,0.2836,1,16,0.54,497
4,1,4,0,0.7,0.2239,1,17,0.51,901
4,1,4,0,0.66,0.1045,1,18,0.57,887
4,1,4,0,0.66,0.1045,1,19,0.57,534
4,1,4,0,0.64,0.1045,1,20,0.65,441
4,1,4,0,0.62,0,1,21,0.69,321
4,1,4,0,0.64,0.1343,1,22,0.47,232
4,1,4,0,0.6,0.0896,1,23,0.56,155
4,1,5,0,0.56,0,1,0,0.73,102
4,1,5,0,0.54,0.1045,1,1,0.68,46
4,1,5,0,0.54,0.0896,1,2,0.73,11
4,1,5,0,0.54,0,1,3,0.73,16
4,1,5,0,0.54,0,1,4,0.77,11
4,1,5,0,0.52,0,1,5,0.77,41
4,1,5,0,0.52,0,1,6,0.83,137
4,1,5,0,0.52,0.1045,1,7,0.83,428
4,1,5,0,0.58,0,1,8,0.64,785
4,1,5,0,0.6,0.0896,1,9,0.6,384
4,1,5,0,0.66,0,1,10,0.54,260
4,1,5,0,0.7,0.194,1,11,0.48,304
4,1,5,0,0.72,0.1642,1,12,0.42,468
4,1,5,0,0.7,0,1,13,0.48,424
4,1,5,0,0.74,0.2239,1,14,0.37,400
4,1,5,0,0.72,0.2537,1,15,0.39,470
4,1,5,0,0.72,0,1,16,0.37,634
4,1,5,0,0.7,0.1642,1,17,0.42,900
4,1,5,0,0.64,0.1343,1,18,0.57,761
4,1,5,0,0.62,0.1642,1,19,0.73,500
4,1,5,0,0.6,0.1343,1,20,0.78,372
4,1,5,0,0.6,0.2239,1,21,0.69,267
4,1,5,0,0.6,0.2836,1,22,0.73,264
4,1,5,0,0.58,0.2239,1,23,0.78,171
4,1,6,0,0.56,0.1642,1,0,0.83,191
4,1,6,0,0.56,0.2537,1,1,0.83,141
4,1,6,0,0.56,0.194,1,2,0.78,75
4,1,6,0,0.54,0.2239,1,3,0.77,56
4,1,6,0,0.54,0.2537,1,4,0.83,11
4,1,6,0,0.54,0.194,1,5,0.83,10
4,1,6,0,0.54,0.2537,1,6,0.88,30
4,1,6,0,0.54,0.2985,1,7,0.83,84
4,1,6,0,0.56,0.194,1,8,0.83,206
4,1,6,0,0.6,0.194,1,9,0.73,395
4,1,6,0,0.62,0.2836,1,10,0.69,539
4,1,6,0,0.64,0.2537,1,11,0.65,647
4,1,6,0,0.7,0.1045,1,12,0.54,743
4,1,6,0,0.64,0.5224,2,13,0.57,710
4,1,6,0,0.6,0.4179,2,14,0.56,576
4,1,6,0,0.6,0.4179,1,15,0.46,620
4,1,6,0,0.6,0.5224,1,16,0.43,659
4,1,6,0,0.54,0.3881,1,17,0.49,610
4,1,6,0,0.52,0.4179,1,18,0.48,495
4,1,6,0,0.48,0.2239,1,19,0.55,341
4,1,6,0,0.48,0.2537,1,20,0.55,247
4,1,6,0,0.46,0.1343,1,21,0.59,215
4,1,6,0,0.44,0.1343,1,22,0.62,185
4,1,6,0,0.44,0.1343,1,23,0.62,179
4,1,0,0,0.44,0.1642,1,0,0.62,127
4,1,0,0,0.44,0.2239,1,1,0.54,109
4,1,0,0,0.42,0.1343,1,2,0.62,74
